id,sample_id,crop_id,suitability_score,suitability_level,limiting_factors,yield_potential,risk_assessment,management_recommendations,assessment_date,created_at
155,20,37,44.69,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",398.29,风险很高，不建议种植,合理密植，保证通风透光,2024-01-12,2024-03-17 19:40:55
156,20,9,68.38,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",401.56,风险较高，需要重点关注,监测病虫害，及时防治,2024-01-12,2024-03-17 19:40:55
157,20,250,75.25,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",777.99,风险中等，需要适当管理,合理密植，保证通风透光,2024-01-12,2024-03-17 19:40:55
158,20,28,67.74,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",535.31,风险较高，需要重点关注,监测病虫害，及时防治,2024-01-12,2024-03-17 19:40:55
159,20,262,86.44,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",996.28,风险较低，适宜种植,科学轮作，避免连作障碍,2024-01-12,2024-03-17 19:40:55
161,21,68,44.13,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",241.7,风险很高，不建议种植,合理密植，保证通风透光,2022-11-08,2023-10-16 06:15:35
162,21,414,93.31,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",1145.39,风险较低，适宜种植,改良土壤，提高地力,2022-11-08,2023-10-16 06:15:35
163,21,30,65.67,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",420.9,风险较高，需要重点关注,监测病虫害，及时防治,2022-11-08,2023-10-16 06:15:35
164,21,346,70.88,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",736.12,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2022-11-08,2023-10-16 06:15:35
165,21,87,51.31,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",226.01,风险很高，不建议种植,监测病虫害，及时防治,2022-11-08,2023-10-16 06:15:35
166,21,15,60.58,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",526.75,风险较高，需要重点关注,改良土壤，提高地力,2022-11-08,2023-10-16 06:15:35
167,21,103,78.23,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",680.86,风险中等，需要适当管理,改良土壤，提高地力,2022-11-08,2023-10-16 06:15:35
169,22,150,64.89,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",466.81,风险较高，需要重点关注,监测病虫害，及时防治,2023-09-12,2023-12-26 06:44:38
170,22,22,65.68,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",500.14,风险较高，需要重点关注,合理密植，保证通风透光,2023-09-12,2023-12-26 06:44:38
171,22,191,42.18,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",323.8,风险很高，不建议种植,改良土壤，提高地力,2023-09-12,2023-12-26 06:44:38
172,22,121,57.09,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",350.29,风险很高，不建议种植,改良土壤，提高地力,2023-09-12,2023-12-26 06:44:38
173,22,446,63.1,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",579.74,风险较高，需要重点关注,改良土壤，提高地力,2023-09-12,2023-12-26 06:44:38
174,22,454,72.33,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",662.97,风险中等，需要适当管理,监测病虫害，及时防治,2023-09-12,2023-12-26 06:44:38
175,22,126,81.71,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",998.14,风险较低，适宜种植,科学轮作，避免连作障碍,2023-09-12,2023-12-26 06:44:38
176,22,151,86.74,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",943.72,风险较低，适宜种植,合理密植，保证通风透光,2023-09-12,2023-12-26 06:44:38
177,23,160,45.66,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",331.37,风险很高，不建议种植,科学轮作，避免连作障碍,2024-11-12,2023-01-27 11:55:17
178,23,298,89.8,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1107.01,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2024-11-12,2023-01-27 11:55:17
179,23,360,44.75,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",262.27,风险很高，不建议种植,监测病虫害，及时防治,2024-11-12,2023-01-27 11:55:17
180,23,47,51.07,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",298.11,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2024-11-12,2023-01-27 11:55:17
181,23,161,58.49,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",325.92,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2024-11-12,2023-01-27 11:55:17
182,23,310,87.98,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",822.49,风险较低，适宜种植,改良土壤，提高地力,2024-11-12,2023-01-27 11:55:17
183,23,492,91.17,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",915.71,风险较低，适宜种植,监测病虫害，及时防治,2024-11-12,2023-01-27 11:55:17
184,23,471,92.35,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",911.8,风险较低，适宜种植,监测病虫害，及时防治,2024-11-12,2023-01-27 11:55:17
185,24,299,61.34,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",404.83,风险较高，需要重点关注,监测病虫害，及时防治,2023-02-11,2024-03-21 17:21:30
186,24,343,83.94,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",1182.46,风险较低，适宜种植,监测病虫害，及时防治,2023-02-11,2024-03-21 17:21:30
187,24,166,62.82,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",586.95,风险较高，需要重点关注,改良土壤，提高地力,2023-02-11,2024-03-21 17:21:30
188,24,60,69.53,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",483.51,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2023-02-11,2024-03-21 17:21:30
189,24,390,64.41,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",557.13,风险较高，需要重点关注,改良土壤，提高地力,2023-02-11,2024-03-21 17:21:30
190,24,461,55.53,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",338.1,风险很高，不建议种植,合理密植，保证通风透光,2023-02-11,2024-03-21 17:21:30
191,24,387,82.79,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1198.17,风险较低，适宜种植,改良土壤，提高地力,2023-02-11,2024-03-21 17:21:30
192,24,298,66.33,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",459.47,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2023-02-11,2024-03-21 17:21:30
193,25,319,46.91,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",366.11,风险很高，不建议种植,合理密植，保证通风透光,2024-04-09,2024-01-21 06:53:19
194,25,267,88.05,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",1102.1,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2024-04-09,2024-01-21 06:53:19
195,25,386,86.73,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",818.12,风险较低，适宜种植,监测病虫害，及时防治,2024-04-09,2024-01-21 06:53:19
196,25,159,89.66,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",962.82,风险较低，适宜种植,合理密植，保证通风透光,2024-04-09,2024-01-21 06:53:19
197,25,192,93.17,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",1188.37,风险较低，适宜种植,科学轮作，避免连作障碍,2024-04-09,2024-01-21 06:53:19
201,26,472,64.92,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": true}",515.99,风险较高，需要重点关注,改良土壤，提高地力,2022-09-07,2023-02-22 15:39:37
202,26,75,94.27,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",964.26,风险较低，适宜种植,改良土壤，提高地力,2022-09-07,2023-02-22 15:39:37
203,26,151,73.84,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",788.65,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2022-09-07,2023-02-22 15:39:37
204,26,190,53.86,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",248.97,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2022-09-07,2023-02-22 15:39:37
205,26,414,62.14,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",547.68,风险较高，需要重点关注,科学轮作，避免连作障碍,2022-09-07,2023-02-22 15:39:37
206,26,419,64.02,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",599.37,风险较高，需要重点关注,监测病虫害，及时防治,2022-09-07,2023-02-22 15:39:37
207,26,40,47.12,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",223.64,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2022-09-07,2023-02-22 15:39:37
208,26,217,83.9,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",860.92,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2022-09-07,2023-02-22 15:39:37
209,27,335,49.96,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",304.79,风险很高，不建议种植,改良土壤，提高地力,2024-08-21,2024-05-28 18:16:51
210,27,262,87.12,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",1029.12,风险较低，适宜种植,加强田间管理，及时灌溉施肥,2024-08-21,2024-05-28 18:16:51
211,27,378,74.54,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",709.84,风险中等，需要适当管理,监测病虫害，及时防治,2024-08-21,2024-05-28 18:16:51
212,27,183,78.31,中度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": true}",602.46,风险中等，需要适当管理,科学轮作，避免连作障碍,2024-08-21,2024-05-28 18:16:51
213,27,82,59.11,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",300.55,风险很高，不建议种植,改良土壤，提高地力,2024-08-21,2024-05-28 18:16:51
214,27,336,58.31,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",236.55,风险很高，不建议种植,科学轮作，避免连作障碍,2024-08-21,2024-05-28 18:16:51
217,28,199,78.96,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",625.36,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2023-01-02,2024-08-20 02:45:04
218,28,397,59.87,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",233.97,风险很高，不建议种植,监测病虫害，及时防治,2023-01-02,2024-08-20 02:45:04
219,28,251,70.6,中度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": true}",698.34,风险中等，需要适当管理,加强田间管理，及时灌溉施肥,2023-01-02,2024-08-20 02:45:04
220,28,147,43.97,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",282.73,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2023-01-02,2024-08-20 02:45:04
221,28,239,64.49,勉强适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": false}",451.63,风险较高，需要重点关注,合理密植，保证通风透光,2023-01-02,2024-08-20 02:45:04
222,28,185,44.26,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",330.65,风险很高，不建议种植,监测病虫害，及时防治,2023-01-02,2024-08-20 02:45:04
225,29,422,69.19,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",404.09,风险较高，需要重点关注,加强田间管理，及时灌溉施肥,2022-07-11,2023-03-26 22:38:41
226,29,449,80.62,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",897.5,风险较低，适宜种植,改良土壤，提高地力,2022-07-11,2023-03-26 22:38:41
227,29,392,55.79,不适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",202.45,风险很高，不建议种植,加强田间管理，及时灌溉施肥,2022-07-11,2023-03-26 22:38:41
228,29,261,80.18,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",819.61,风险较低，适宜种植,监测病虫害，及时防治,2022-07-11,2023-03-26 22:38:41
229,29,328,55.33,不适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",341.21,风险很高，不建议种植,合理密植，保证通风透光,2022-07-11,2023-03-26 22:38:41
230,29,410,90.96,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",971.79,风险较低，适宜种植,科学轮作，避免连作障碍,2022-07-11,2023-03-26 22:38:41
231,29,251,69.6,勉强适宜,"{""ph_limitation"": true, ""nutrient_limitation"": true, ""climate_limitation"": false}",469.29,风险较高，需要重点关注,科学轮作，避免连作障碍,2022-07-11,2023-03-26 22:38:41
232,29,300,87.47,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": true, ""climate_limitation"": true}",1108.68,风险较低，适宜种植,科学轮作，避免连作障碍,2022-07-11,2023-03-26 22:38:41
233,30,354,85.87,高度适宜,"{""ph_limitation"": true, ""nutrient_limitation"": false, ""climate_limitation"": false}",853.23,风险较低，适宜种植,科学轮作，避免连作障碍,2023-09-18,2025-04-23 15:14:00
234,30,423,89.62,高度适宜,"{""ph_limitation"": false, ""nutrient_limitation"": false, ""climate_limitation"": false}",1077.54,风险较低，适宜种植,科学轮作，避免连作障碍,2023-09-18,2025-04-23 15:14:00
