id,sample_id,crop_id,plan_name,target_yield,base_fertilizer,topdressing_plan,total_cost,expected_benefit,application_instructions,created_date,creator,status,created_at
52,8872,440,自己作物440专用施肥方案52,515.64,"{""复合肥"": ""32kg/亩"", ""有机肥"": ""2221kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",478.36,1741.56,追肥分3次施用，根据作物生长情况调整,2023-05-06,系统自动生成,archived,2023-03-28 23:39:19
53,7574,322,一般作物322专用施肥方案53,768.06,"{""复合肥"": ""30kg/亩"", ""有机肥"": ""1384kg/亩"", ""石灰"": ""131kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",342.06,958.77,追肥分3次施用，根据作物生长情况调整,2024-11-10,农技专家,archived,2025-05-01 00:36:17
54,986,216,简介作物216专用施肥方案54,629.58,"{""复合肥"": ""37kg/亩"", ""有机肥"": ""2302kg/亩"", ""石灰"": ""53kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",683.99,2437.13,基肥在播种前7-10天施入，深翻入土,2023-08-08,作物专家,archived,2023-05-09 12:42:52
55,6648,379,文化作物379专用施肥方案55,774.24,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2741kg/亩"", ""石灰"": ""113kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",223.56,819.34,有机肥需充分腐熟后使用,2023-08-31,农技专家,draft,2024-11-13 14:47:45
56,1516,274,提高作物274专用施肥方案56,891.59,"{""复合肥"": ""56kg/亩"", ""有机肥"": ""2496kg/亩"", ""石灰"": ""145kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""18kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""16kg/亩""}]",587.27,1878.45,施肥后及时浇水，促进养分吸收,2023-02-20,作物专家,active,2024-07-12 11:15:07
57,346,220,分析作物220专用施肥方案57,741.06,"{""复合肥"": ""39kg/亩"", ""有机肥"": ""2486kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""19kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",716.8,2567.88,基肥在播种前7-10天施入，深翻入土,2023-03-10,系统自动生成,archived,2024-10-04 07:36:35
58,6286,19,油菜专用施肥方案58,571.63,"{""复合肥"": ""47kg/亩"", ""有机肥"": ""1753kg/亩"", ""石灰"": ""135kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",484.27,1904.8,基肥在播种前7-10天施入，深翻入土,2023-02-28,作物专家,archived,2024-02-09 17:12:20
59,7851,383,管理作物383专用施肥方案59,600.0,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""2892kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""18kg/亩""}]",605.36,1560.01,基肥在播种前7-10天施入，深翻入土,2024-03-31,土壤专家,draft,2023-09-16 08:09:02
60,7602,257,业务作物257专用施肥方案60,651.56,"{""复合肥"": ""38kg/亩"", ""有机肥"": ""1450kg/亩"", ""石灰"": ""83kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""16kg/亩""}]",325.93,1050.71,追肥分3次施用，根据作物生长情况调整,2024-12-30,作物专家,active,2024-06-20 08:40:34
61,7796,378,怎么作物378专用施肥方案61,472.65,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""1053kg/亩"", ""石灰"": ""136kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",678.17,2290.77,叶面肥在早晨或傍晚喷施效果最佳,2024-05-17,作物专家,active,2025-05-02 19:54:00
62,8244,143,成为作物143专用施肥方案62,574.56,"{""复合肥"": ""59kg/亩"", ""有机肥"": ""2120kg/亩"", ""石灰"": ""132kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",516.65,1579.49,追肥分3次施用，根据作物生长情况调整,2022-08-06,土壤专家,archived,2023-09-21 11:03:40
63,1274,386,使用作物386专用施肥方案63,413.41,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""1081kg/亩"", ""石灰"": ""57kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""12kg/亩""}]",722.32,1993.0,施肥后及时浇水，促进养分吸收,2024-05-20,系统自动生成,active,2024-06-08 14:53:09
64,7966,72,南瓜专用施肥方案64,715.5,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""1976kg/亩"", ""石灰"": ""129kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",467.38,1210.32,基肥在播种前7-10天施入，深翻入土,2023-02-04,农技专家,draft,2023-11-11 14:37:18
65,7492,271,任何作物271专用施肥方案65,756.33,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2621kg/亩"", ""石灰"": ""98kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",686.23,2164.65,叶面肥在早晨或傍晚喷施效果最佳,2023-01-02,作物专家,draft,2024-10-27 19:47:43
66,1508,100,可能作物100专用施肥方案66,799.3,"{""复合肥"": ""38kg/亩"", ""有机肥"": ""2045kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""16kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",625.63,2442.65,有机肥需充分腐熟后使用,2024-04-24,土壤专家,archived,2023-01-15 03:19:30
67,2661,417,规定作物417专用施肥方案67,971.35,"{""复合肥"": ""44kg/亩"", ""有机肥"": ""2400kg/亩"", ""石灰"": ""74kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""25kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""15kg/亩""}]",680.27,1867.93,基肥在播种前7-10天施入，深翻入土,2025-01-28,系统自动生成,archived,2024-12-13 11:30:46
68,3633,78,蛇瓜专用施肥方案68,651.32,"{""复合肥"": ""45kg/亩"", ""有机肥"": ""1465kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",790.85,2966.4,追肥分3次施用，根据作物生长情况调整,2024-05-17,农技专家,archived,2023-09-19 19:13:51
69,7102,407,参加作物407专用施肥方案69,533.67,"{""复合肥"": ""45kg/亩"", ""有机肥"": ""1990kg/亩"", ""石灰"": ""62kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",532.96,2076.03,施肥后及时浇水，促进养分吸收,2025-04-19,土壤专家,archived,2023-06-12 09:40:43
70,9042,298,建设作物298专用施肥方案70,439.12,"{""复合肥"": ""58kg/亩"", ""有机肥"": ""1488kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",358.3,1133.09,叶面肥在早晨或傍晚喷施效果最佳,2022-12-19,农技专家,active,2025-02-26 07:53:20
71,4479,389,地址作物389专用施肥方案71,980.05,"{""复合肥"": ""40kg/亩"", ""有机肥"": ""2573kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",230.19,709.83,追肥分3次施用，根据作物生长情况调整,2024-07-03,土壤专家,draft,2024-09-13 00:23:18
72,6328,33,桃专用施肥方案72,841.52,"{""复合肥"": ""49kg/亩"", ""有机肥"": ""1649kg/亩"", ""石灰"": ""133kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""26kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",706.17,2357.67,基肥在播种前7-10天施入，深翻入土,2022-10-16,土壤专家,active,2024-04-13 23:14:27
73,2004,363,手机作物363专用施肥方案73,776.67,"{""复合肥"": ""60kg/亩"", ""有机肥"": ""1966kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""25kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",392.17,1511.03,基肥在播种前7-10天施入，深翻入土,2025-03-05,土壤专家,draft,2022-12-21 18:17:39
74,6721,254,不断作物254专用施肥方案74,568.04,"{""复合肥"": ""40kg/亩"", ""有机肥"": ""1042kg/亩"", ""石灰"": ""88kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""11kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""29kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",459.95,1712.92,叶面肥在早晨或傍晚喷施效果最佳,2023-06-28,作物专家,draft,2024-04-19 20:58:04
75,350,142,可是作物142专用施肥方案75,628.61,"{""复合肥"": ""42kg/亩"", ""有机肥"": ""2246kg/亩"", ""石灰"": ""122kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""24kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""16kg/亩""}]",733.62,2556.09,施肥后及时浇水，促进养分吸收,2024-06-15,作物专家,active,2022-11-19 08:02:55
76,7169,495,由于作物495专用施肥方案76,852.38,"{""复合肥"": ""39kg/亩"", ""有机肥"": ""1199kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""20kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""14kg/亩""}]",416.27,1084.86,叶面肥在早晨或傍晚喷施效果最佳,2023-04-29,农技专家,draft,2023-08-13 18:14:03
77,578,77,菜瓜专用施肥方案77,643.91,"{""复合肥"": ""43kg/亩"", ""有机肥"": ""2300kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""18kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",485.01,1462.57,叶面肥在早晨或傍晚喷施效果最佳,2022-09-07,作物专家,active,2024-08-28 00:35:21
78,760,324,没有作物324专用施肥方案78,829.68,"{""复合肥"": ""30kg/亩"", ""有机肥"": ""2882kg/亩"", ""石灰"": ""70kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""16kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",699.22,2724.28,有机肥需充分腐熟后使用,2025-04-26,系统自动生成,archived,2023-05-06 20:12:30
79,6457,466,报告作物466专用施肥方案79,556.01,"{""复合肥"": ""57kg/亩"", ""有机肥"": ""1044kg/亩"", ""石灰"": ""83kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""13kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""11kg/亩""}]",614.21,2019.77,有机肥需充分腐熟后使用,2025-03-02,作物专家,archived,2024-05-04 05:35:01
80,5679,74,苦瓜专用施肥方案80,476.17,"{""复合肥"": ""43kg/亩"", ""有机肥"": ""2148kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""23kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",570.72,2179.07,叶面肥在早晨或傍晚喷施效果最佳,2022-09-18,农技专家,active,2023-08-22 14:39:24
81,147,365,但是作物365专用施肥方案81,956.8,"{""复合肥"": ""44kg/亩"", ""有机肥"": ""1990kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""23kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",265.97,1063.05,追肥分3次施用，根据作物生长情况调整,2024-01-21,土壤专家,active,2024-01-04 04:56:29
82,2652,44,荔枝专用施肥方案82,858.4,"{""复合肥"": ""45kg/亩"", ""有机肥"": ""2161kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""19kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""19kg/亩""}]",739.26,1982.55,基肥在播种前7-10天施入，深翻入土,2025-03-30,系统自动生成,active,2022-08-14 00:59:08
83,3461,432,特别作物432专用施肥方案83,490.13,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2190kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",247.8,875.01,有机肥需充分腐熟后使用,2025-04-22,土壤专家,draft,2022-07-27 01:54:40
84,5239,131,文件作物131专用施肥方案84,719.2,"{""复合肥"": ""51kg/亩"", ""有机肥"": ""1235kg/亩"", ""石灰"": ""124kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""15kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",534.45,1986.43,基肥在播种前7-10天施入，深翻入土,2024-11-20,系统自动生成,archived,2022-09-05 15:24:04
85,4851,121,单位作物121专用施肥方案85,617.24,"{""复合肥"": ""32kg/亩"", ""有机肥"": ""1912kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""22kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""20kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",651.45,2249.56,有机肥需充分腐熟后使用,2023-11-30,土壤专家,archived,2023-07-19 11:16:39
86,7332,458,用户作物458专用施肥方案86,983.38,"{""复合肥"": ""39kg/亩"", ""有机肥"": ""1519kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""15kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""21kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""13kg/亩""}]",713.28,2176.77,叶面肥在早晨或傍晚喷施效果最佳,2023-06-28,农技专家,draft,2024-11-17 13:48:01
87,1350,423,历史作物423专用施肥方案87,471.53,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""2983kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""30kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""10kg/亩""}]",626.58,1954.47,叶面肥在早晨或傍晚喷施效果最佳,2022-06-16,系统自动生成,active,2022-12-23 15:32:56
88,2859,206,中国作物206专用施肥方案88,473.16,"{""复合肥"": ""48kg/亩"", ""有机肥"": ""2503kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""10kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""23kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""17kg/亩""}]",420.22,1169.33,有机肥需充分腐熟后使用,2025-01-07,农技专家,draft,2024-05-17 07:41:14
89,1831,404,管理作物404专用施肥方案89,480.53,"{""复合肥"": ""31kg/亩"", ""有机肥"": ""2431kg/亩"", ""石灰"": ""59kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""17kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""22kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",796.77,2810.0,施肥后及时浇水，促进养分吸收,2022-10-13,农技专家,active,2023-11-09 00:57:29
90,6606,300,认为作物300专用施肥方案90,760.94,"{""复合肥"": ""50kg/亩"", ""有机肥"": ""1848kg/亩"", ""石灰"": ""78kg/亩""}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""25kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""17kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""16kg/亩""}]",626.05,2143.31,追肥分3次施用，根据作物生长情况调整,2024-07-15,土壤专家,draft,2024-05-17 07:59:15
91,4538,158,自己作物158专用施肥方案91,916.82,"{""复合肥"": ""54kg/亩"", ""有机肥"": ""2901kg/亩"", ""石灰"": """"}","[{""时期"": ""播种期"", ""肥料"": ""复合肥"", ""用量"": ""12kg/亩""}, {""时期"": ""生长期"", ""肥料"": ""尿素"", ""用量"": ""28kg/亩""}, {""时期"": ""开花期"", ""肥料"": ""磷钾肥"", ""用量"": ""20kg/亩""}]",639.2,2088.36,基肥在播种前7-10天施入，深翻入土,2023-08-02,农技专家,archived,2024-12-20 23:48:08
