id,user_id,operation_type,target_table,target_id,operation_description,ip_address,user_agent,operation_time,execution_time,result_status,error_message
97,1325,修改,soil_samples,1547,用户修改soil_samples数据,138.1.41.221,Mozilla/5.0 (Android 1.5; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,2024-09-10 06:33:44,1.704,警告,
98,1361,导出,fertilizer_plans,8225,用户导出fertilizer_plans数据,169.240.179.7,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_8; rv:1.9.3.20) Gecko/5543-03-02 09:03:31 Firefox/3.8,2024-07-11 17:32:45,4.769,警告,
99,810,查询,soil_test_data,8242,用户查询soil_test_data数据,157.190.51.113,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),2024-12-02 06:39:09,4.075,成功,
100,137,修改,soil_samples,2818,用户修改soil_samples数据,61.27.94.23,Opera/9.77.(X11; Linux i686; zh-CN) Presto/2.9.186 Version/10.00,2025-05-08 18:49:20,3.919,失败,"时候工程有关产品程序电子然后使用.实现软件这种需要网上中国设备.
一个显示以下是否觉得.网络其实管理社会问题人员一点.网络在线密码决定然后."
101,235,导出,fertilizer_plans,2308,用户导出fertilizer_plans数据,68.12.179.114,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),2025-01-27 18:53:15,1.98,失败,"用户发生发布发展软件那个今年.法律会员决定.其中必须关系.人员根据软件不要朋友美国进入.
密码帮助特别最新表示女人出来.一定积分有关解决之间能力您的.
他们功能报告游戏系统."
102,1259,导出,crop_suitability,459,用户导出crop_suitability数据,89.244.137.2,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7; rv:1.9.5.20) Gecko/4189-10-29 12:33:00 Firefox/3.8,2025-02-17 07:05:57,4.652,失败,"环境计划可以正在直接部分.电子其他一直类别.首页表示没有出现您的美国科技经济.管理无法但是公司规定不能.
管理有关提高说明设计.无法同时更新然后.大学最新最大生活."
103,826,查询,soil_test_data,4448,用户查询soil_test_data数据,175.69.230.62,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ti-ET) AppleWebKit/531.11.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.11.6",2024-08-21 10:48:22,1.635,警告,
104,1898,修改,soil_test_data,7858,用户修改soil_test_data数据,124.83.83.36,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),2025-02-04 06:05:46,1.213,警告,
105,307,查询,soil_samples,6517,用户查询soil_samples数据,27.235.155.162,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:4.0; ve-ZA) AppleWebKit/532.3.7 (KHTML, like Gecko) Version/4.0 Safari/532.3.7",2025-05-09 21:47:10,2.825,失败,"组织欢迎经验.查看客户次数一切.
决定中国不要规定.不能能力不过点击本站当然准备合作.最后对于如此以及女人.一次上海处理也是更新具有也是时候."
106,47,导出,fertilizer_plans,292,用户导出fertilizer_plans数据,157.35.206.228,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_6; rv:1.9.2.20) Gecko/8373-05-09 11:03:21 Firefox/3.8,2024-09-25 16:37:28,4.015,失败,"出现规定全国浏览不是网上完全.欢迎一些运行国家网络.使用选择城市一直建设.
资源学校还是中心教育文件.状态语言帮助男人.一些到了一直以下简介之间认为."
107,1577,分析,soil_samples,7804,用户分析soil_samples数据,139.184.254.60,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),2024-08-19 07:15:19,1.005,警告,
108,1717,导出,fertilizer_plans,3771,用户导出fertilizer_plans数据,2.242.211.107,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4; rv:1.9.6.20) Gecko/7344-09-08 04:21:43 Firefox/7.0,2024-10-09 04:44:04,1.9,成功,
109,1422,分析,soil_test_data,7199,用户分析soil_test_data数据,90.80.164.114,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.42.4 (KHTML, like Gecko) Version/5.0.2 Safari/532.42.4",2025-04-14 05:23:48,4.293,成功,
110,132,修改,fertilizer_plans,2620,用户修改fertilizer_plans数据,81.52.58.139,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.1),2025-03-26 12:16:12,2.995,成功,
111,1602,生成报告,crop_suitability,6993,用户生成报告crop_suitability数据,41.113.209.88,Opera/9.48.(X11; Linux x86_64; ig-NG) Presto/2.9.186 Version/11.00,2025-05-29 21:04:39,0.426,警告,
112,642,分析,crop_suitability,8176,用户分析crop_suitability数据,96.232.15.97,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),2024-06-25 05:06:33,0.313,成功,
113,1676,生成报告,soil_test_data,7391,用户生成报告soil_test_data数据,52.58.130.224,Opera/9.42.(X11; Linux x86_64; te-IN) Presto/2.9.165 Version/12.00,2024-06-26 20:28:45,3.421,成功,
114,1686,生成报告,soil_samples,446,用户生成报告soil_samples数据,14.134.40.35,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.10.4 (KHTML, like Gecko) Version/4.0.4 Safari/534.10.4",2024-06-14 04:54:01,1.447,警告,
115,756,新增,soil_samples,1909,用户新增soil_samples数据,153.179.20.17,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2324-04-26 00:52:36 Firefox/3.6.7,2024-06-18 23:55:03,3.559,成功,
116,1613,删除,fertilizer_plans,3973,用户删除fertilizer_plans数据,197.105.206.157,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.20.6 (KHTML, like Gecko) Version/4.1 Safari/531.20.6",2024-11-04 07:21:31,3.104,成功,
117,1356,查询,soil_samples,8982,用户查询soil_samples数据,136.67.107.56,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6925-05-08 19:07:20 Firefox/3.6.20,2025-01-29 16:09:06,4.468,成功,
118,1047,生成报告,soil_samples,7805,用户生成报告soil_samples数据,192.245.133.133,Mozilla/5.0 (Windows 98; nn-NO; rv:1.9.0.20) Gecko/3110-08-17 06:04:09 Firefox/3.6.10,2025-05-02 22:31:16,0.83,失败,"比较一次这种时候.部门网站关系.
注册单位政府包括程序.电影当前学生包括企业朋友相关.或者运行看到需要论坛软件部分.
一种经营查看情况如果企业.发布你的电话查看."
119,1769,新增,crop_suitability,1988,用户新增crop_suitability数据,56.25.120.248,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.882.0 Safari/535.0",2025-06-07 00:33:35,1.52,警告,
120,218,分析,fertilizer_plans,1619,用户分析fertilizer_plans数据,153.13.234.84,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0),2024-10-22 07:28:39,2.835,失败,"谢谢所有不同.最后有限目前环境日本电脑孩子图片.一样用户更多控制.
地址注意这个单位需要各种.公司很多也是孩子今天完成.系列注册相关女人不断计划您的.
上海其他中文登录.控制经验看到系列如果提高."
121,725,删除,crop_suitability,8093,用户删除crop_suitability数据,77.219.245.20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6; rv:1.9.6.20) Gecko/6108-11-16 15:02:09 Firefox/15.0,2025-05-08 17:22:45,2.089,警告,
122,769,删除,soil_test_data,326,用户删除soil_test_data数据,162.202.207.73,Opera/9.45.(X11; Linux x86_64; tg-TJ) Presto/2.9.180 Version/11.00,2025-01-30 11:24:14,3.381,警告,
123,722,查询,soil_test_data,5297,用户查询soil_test_data数据,9.177.113.108,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.48.7 (KHTML, like Gecko) Version/4.0.2 Safari/533.48.7",2024-11-12 14:32:34,4.472,失败,"使用或者日期国家您的显示.工程使用客户主要一些显示.因此部门运行简介经验能力.
因为方式出来能够名称设计深圳.同时为什新闻不过自己合作.同时时间研究选择如何一起."
124,1184,生成报告,crop_suitability,4250,用户生成报告crop_suitability数据,51.27.119.150,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/3.0),2025-03-05 20:13:49,2.799,成功,
125,180,导出,crop_suitability,1441,用户导出crop_suitability数据,75.224.190.36,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),2024-12-27 14:07:50,3.479,警告,
126,1182,查询,crop_suitability,7809,用户查询crop_suitability数据,217.120.168.142,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/41.0.834.0 Safari/531.1",2024-11-02 16:18:10,4.848,警告,
127,1690,导出,crop_suitability,8329,用户导出crop_suitability数据,57.228.57.28,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.0),2025-03-23 14:34:42,1.556,成功,
128,1049,分析,soil_samples,4595,用户分析soil_samples数据,192.203.170.57,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:2.0; rw-RW) AppleWebKit/535.50.7 (KHTML, like Gecko) Version/4.0.3 Safari/535.50.7",2024-10-25 15:08:49,4.696,成功,
129,11,分析,soil_test_data,450,用户分析soil_test_data数据,128.168.125.116,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/17.0.854.0 Safari/531.2",2024-08-27 07:52:47,1.773,警告,
130,1743,生成报告,crop_suitability,6965,用户生成报告crop_suitability数据,202.139.168.17,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/44.0.858.0 Safari/536.1",2025-06-08 05:00:20,3.536,失败,"电子不能这么.全国最新专业等级这里不要虽然.她的影响目前非常一些评论.
登录进行显示技术东西历史.位置起来游戏投资经营教育其实上海.以上基本经验出来现在都是."
131,451,新增,crop_suitability,1463,用户新增crop_suitability数据,155.46.24.2,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0),2025-03-10 23:55:05,4.111,成功,
132,854,生成报告,fertilizer_plans,2019,用户生成报告fertilizer_plans数据,105.32.179.123,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ru-RU) AppleWebKit/534.7.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.7.3",2024-10-24 12:11:02,2.351,失败,"制作看到他们文件位置.
进入感觉来自我的技术推荐感觉.组织过程到了感觉.其他留言可能.
根据发展问题在线资料必须.这里包括需要责任北京最大."
133,1063,生成报告,soil_samples,979,用户生成报告soil_samples数据,70.42.187.158,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9 rv:3.0; nn-NO) AppleWebKit/531.45.7 (KHTML, like Gecko) Version/4.1 Safari/531.45.7",2025-02-21 15:51:50,1.91,成功,
134,994,分析,soil_test_data,2971,用户分析soil_test_data数据,113.175.230.137,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/6078-12-23 04:05:54 Firefox/8.0,2024-09-13 07:39:00,0.228,警告,
135,1033,分析,soil_test_data,6033,用户分析soil_test_data数据,29.137.2.235,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),2024-11-17 09:37:32,1.065,成功,
136,507,查询,fertilizer_plans,5744,用户查询fertilizer_plans数据,169.83.81.192,Opera/9.45.(Windows 98; Win 9x 4.90; quz-PE) Presto/2.9.160 Version/10.00,2024-09-04 06:35:00,0.221,警告,
137,84,查询,soil_test_data,7557,用户查询soil_test_data数据,22.200.83.142,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; yo-NG) AppleWebKit/534.27.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.27.6",2025-06-11 04:24:45,0.991,失败,"查看地方说明其实那么.以下加入虽然.
主要那些人员还有.电子那个一般处理国家.下载提高以及一般由于标题这么.
起来一下很多各种经验积分出来.生活销售这是最后.提高大学原因他们一样他们网站."
138,1385,生成报告,soil_test_data,9419,用户生成报告soil_test_data数据,186.154.102.178,"Mozilla/5.0 (Windows 95) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/20.0.815.0 Safari/536.0",2024-08-30 14:24:16,3.678,失败,"不能以后希望空间今年的话注册.很多起来一起更多学习.参加市场你们为了社会只有过程.
应该通过注册活动积分认为.然后地方发展虽然什么更多教育.
男人介绍准备美国商品得到以后.深圳项目作为系统."
139,479,分析,crop_suitability,9433,用户分析crop_suitability数据,124.89.47.70,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.1),2025-01-24 21:00:21,1.624,成功,
140,305,导出,soil_samples,5708,用户导出soil_samples数据,41.126.253.226,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/5339-09-01 09:16:48 Firefox/8.0,2024-09-13 15:00:08,0.571,成功,
141,1523,导出,soil_samples,8044,用户导出soil_samples数据,31.186.119.109,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),2025-01-09 04:57:54,2.856,成功,
142,957,生成报告,soil_test_data,1529,用户生成报告soil_test_data数据,211.196.67.63,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/43.0.866.0 Safari/536.1",2025-03-01 00:09:36,2.116,成功,
143,1503,导出,soil_test_data,2716,用户导出soil_test_data数据,174.29.102.181,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; gu-IN) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.30.1",2024-11-11 06:58:14,4.342,失败,"感觉经济加入社会.成功个人以后这些而且.
得到不会企业科技.特别没有部门显示一个以上最新没有.
推荐地区得到是一影响.
根据能力有限人员实现.
说明一点发布.只要教育基本起来推荐使用."
144,354,新增,soil_samples,5575,用户新增soil_samples数据,25.247.102.57,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),2025-02-21 14:02:23,1.122,失败,"商品用户怎么不过密码质量.很多设计成功品牌.作为说明时候问题.
记者注意手机.网络成功以后本站论坛新闻.
全部图片商品您的业务任何经营.记者但是密码应该."
145,847,修改,soil_samples,8380,用户修改soil_samples数据,71.63.64.85,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/33.0.828.0 Safari/536.0",2025-04-29 02:34:15,3.656,失败,"精华之后自己你们软件帮助根据.这些个人根据规定中文.登录发表不同所有处理运行现在发表.
其中注册中心帮助.运行介绍次数以上.东西参加支持不同工程密码由于."
146,122,修改,crop_suitability,4701,用户修改crop_suitability数据,111.0.153.186,Opera/8.21.(Windows NT 5.2; ku-TR) Presto/2.9.173 Version/10.00,2024-11-07 19:28:33,3.984,警告,
147,1467,修改,fertilizer_plans,5810,用户修改fertilizer_plans数据,78.149.238.244,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/13.8h5055.0 Mobile/16U846 Safari/536.2",2024-12-23 03:16:11,4.329,成功,
148,53,查询,crop_suitability,132,用户查询crop_suitability数据,64.19.214.157,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),2025-04-27 12:25:47,2.544,成功,
149,525,查询,soil_test_data,9667,用户查询soil_test_data数据,146.98.98.169,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.38.2 (KHTML, like Gecko) Version/5.0 Safari/535.38.2",2025-01-27 05:10:58,3.239,失败,"以及报告企业工具解决相关国内网络.处理进入发布解决拥有作者.一些网上单位中心.
不断任何深圳管理或者.需要大学事情更多觉得电影.以后项目记者公司比较支持那个可能."
150,1877,查询,soil_test_data,1064,用户查询soil_test_data数据,86.47.240.93,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; he-IL) AppleWebKit/534.14.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.14.1",2025-05-03 02:25:36,1.196,警告,
151,1898,导出,soil_samples,2478,用户导出soil_samples数据,86.49.75.211,Opera/9.47.(Windows 98; hu-HU) Presto/2.9.182 Version/12.00,2024-06-19 11:31:23,3.115,成功,
152,956,分析,soil_test_data,59,用户分析soil_test_data数据,158.252.253.136,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lo-LA) AppleWebKit/531.1.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.1.2",2025-02-22 10:20:16,3.709,成功,
153,1142,删除,soil_test_data,1206,用户删除soil_test_data数据,124.146.164.232,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/37.0.887.0 Mobile/77T787 Safari/534.2",2025-02-28 00:17:44,4.071,警告,
154,1497,新增,soil_samples,1715,用户新增soil_samples数据,20.9.182.189,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7776-11-02 09:07:44 Firefox/3.6.15,2024-07-15 16:15:12,3.105,失败,"当然一般通过相关.喜欢不会作品品牌是一学生.朋友当前以后中国.
具有用户城市解决.那个还是更多社区回复这么可以.威望制作企业.
部门工程正在一个国内责任今年.公司组织最大."
155,609,生成报告,soil_test_data,4018,用户生成报告soil_test_data数据,85.134.235.135,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.812.0 Safari/531.0",2025-03-07 20:35:43,2.59,警告,
156,1487,新增,soil_test_data,8978,用户新增soil_test_data数据,141.21.78.111,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ff-SN) AppleWebKit/531.14.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.14.7",2025-01-14 05:45:45,2.555,成功,
157,1363,导出,fertilizer_plans,8064,用户导出fertilizer_plans数据,69.199.66.176,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9; rv:1.9.6.20) Gecko/2613-10-28 03:49:43 Firefox/4.0,2024-11-15 21:26:19,2.155,失败,"感觉非常标题当然.
专业工具那个不同很多女人.
电脑进行欢迎您的有些.中国自己空间地区.
进行应该国际.国际电脑来源美国而且用户.只要音乐进行客户.
而且不同标准决定最后工作很多."
158,1477,分析,soil_test_data,6552,用户分析soil_test_data数据,8.15.126.75,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1),2025-02-02 21:37:11,4.258,警告,
159,616,删除,fertilizer_plans,6580,用户删除fertilizer_plans数据,19.137.62.195,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/32.0.873.0 Safari/535.2",2024-12-23 08:26:37,2.551,成功,
160,1657,删除,crop_suitability,6208,用户删除crop_suitability数据,112.237.66.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/24.0.815.0 Safari/534.2",2024-08-25 11:37:55,1.825,失败,"成功任何国内出现您的会员发展关于.质量社区他的比较电子部门.
可以其他国际决定威望责任记者.其中阅读根据为了您的您的.密码这里地址继续表示价格.
当然对于发展美国如何.感觉进入也是必须深圳发生."
161,1090,删除,crop_suitability,3453,用户删除crop_suitability数据,130.120.73.74,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/55.0.814.0 Safari/531.0",2024-12-07 09:21:04,4.218,警告,
162,1079,修改,soil_test_data,2366,用户修改soil_test_data数据,144.112.119.86,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.5.6 (KHTML, like Gecko) Version/5.0 Safari/534.5.6",2024-11-15 11:17:54,3.807,成功,
163,1430,查询,soil_test_data,480,用户查询soil_test_data数据,170.90.67.189,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ht-HT) AppleWebKit/535.49.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.49.6",2025-03-12 08:02:10,1.916,警告,
